-637.9848346,577.9615826
-474.37153059999997,568.1325506
-300.5318986,350.04971059999997
-626.8923106,451.62584660000005
-551.2018666,645.4319906
-503.2799865999999,294.25214660000006
-599.2400866,349.86007459999996
-470.3063626,469.9694306
-553.5286066,515.0768306000001
-396.76673859999994,280.7378666
-536.3971066,412.83125060000003
-596.7491866,245.2296506
-701.3139826,356.2984946
-433.1267266,671.9609906
-391.04806659999997,512.3458706
-726.0502666,494.0215706
-342.3808666,596.7383186000001
-451.2626266,372.3264866
-276.6197506,486.24980660000006
-375.57653859999994,420.92447060000006
