-11.239322566776533,-15.533875434135552,-9.278339312062599,-10.352054706570925,-10.789096666383557,-23.800938385655172,-12.856050179339945,6.7066279967839355,0.43376840700511743,-0.9206150133395561,-6.582827226156947,-5.753466753114479,-0.4541548318811686,0.3722935301484537,-0.06897089281119455,-0.196645810501649,0.03820620993792548,-3.6915194313041835,-4.987712863308841,-1.6657532090321163,-3.278499368287155,-3.9480471643619217,-3.797040271179865,-0.5545324862468974,4.21065360115608,-17.04282838338986,-14.890039900143165,-5.2876321978401375,-9.68459617253393,-8.564165015181059,-6.393491087481378,-2.1867938790528565,-15.366666837595403,-14.255697654560208,-9.653901782352477,-12.75698759034276,-13.252979277080158,-17.453503912780434,3.8107492051785803,-1.4069350215722807,-11.09499213588424,-15.057674130192026,-8.173416165867819,-11.223186641553182,-18.33907330222428,-13.2538554069979,-2.234477975987829,2.081610703142359,-5.0539850937202555,-13.092165376758203,-12.528518359176815,-12.815802347118733,-11.618199815304248,-12.626264002639797,-8.628995666280389,-7.407369006716179,-15.13724176865071,-1.955385835608468,-4.079555960837751,-17.296391627867706,-19.388859326019883,-11.507500898092985,8.379630065057427,-9.516858766321091,-16.19663341064006,-13.880586527986452,-7.093897982267662,-11.608354011084883,-13.949724021134898,-8.43289014953916,-2.0632154979466573,-0.8544748235726722,0.555405212302502,-6.093081194674594,-6.561318345717151,-5.809678653255105,-0.605761690036161,2.3182197195856125,-0.08845972793642445,-1.435928469523787,-3.2898282779497077,-6.417496385911361,-3.2866009065182857,-4.515538558916885,-0.9561477382667348,-2.5440066407973045,-3.4672799584805016,-6.311656737292649,-2.447918773861603,-1.1959584335563704,-10.830812594853342,-16.443504131399095,-10.049906835658472,-3.4477930087887207,7.690634498081634,2.976582790375687,-25.726064612390473,-17.942650769487955,-10.612644408596678,-4.078962063649667,-3.635894402628763,3.016903565468965,-0.3300283045973628,-5.496210795652586,-0.8655310733411159,-5.728286211378871,-8.049491990444947,-8.199863206595179,-3.1116264382726486,2.8353362188208826,0.2970799696340687,-16.884924974408932,-19.468450653832406,-6.6256417529657465,-15.66819313983433,-18.094367943005636,-7.227385083970146,0.19634999334812123,5.221599308657458,-8.757649059818501,-11.026327685685825,-3.096116244327275,2.230730570176091,-5.18928426284401,-10.536160094779913,-0.5582535476423792,2.9860001759952857,-5.8806756683625245,-6.158158224076029,-1.1166250863461742,-1.489634076948276,-1.533593009458853,-1.0110807544260745,-3.7023146323626848,-6.153841152437961,-5.483322756364942,-3.822746118239592,-5.336539307550989,-7.2816472046542895,-4.666870676446705,-11.57096897882002,2.932261782232671,-11.994762165297288,-9.354294047458097,-7.164450053591279,-20.110992449801415,-16.089207954733862,-14.155659177806228,-5.491519631003028,-1.655447827884926,-1.764646087889558,-2.058979469817129,-3.232105770817725,-5.107331632207202,-3.309109443100166,-1.1658652325640997,-0.8350339721073382,-8.12355414032936,-7.834782644058576,-6.374637359054758,-3.497669417643919,-5.469943558447994,-12.445328545523807,-3.0872339494526377,4.3928285138317715,6.807271701632997,-7.154556156601757,-14.882200288237073,-7.878713471349329,-8.136705179087583,-11.382539292681027,-5.875843377783892,1.18128584860824,-1.8612618644838204,-5.256177193397887,-10.471887136693113,-14.145020423078677,-12.637902732705697,-4.483563011133809,-6.939190366072579,1.0586490251589562,-4.3648272529244405,-3.6853744690888544,2.5755605450831345,-7.000252994126638,-12.385040737688541,-11.056090270983983,4.61532836651895,-0.8350299330195414,-5.461164477455894,-1.1280672077555212,-16.175276766065508,-12.92862116231845,-11.234014840680175,-0.1412268561980455,-11.780248728697188,-7.170970553182995,-9.629208979196846,-16.05031228950247,-14.573828182910802,-14.707608725468162,-12.530885147629304,-8.491959797713205,-13.904865469085053,-6.464514952385796,-13.448459504288621,-2.80551895906683,-19.05093171275803,-7.717084737960249,-5.722693507792427,-8.069862623098741,-5.317234518006444,-6.429203970241359,-12.918899731710551,-15.732098000124097,-11.414236156459083,-11.215791447204538,-11.13081627979409,-0.7426038112025707,2.065968781826087,1.9630895818117997,-6.601765912026165,-19.453399496502243,-13.38694266823586,-20.24662796733901,-8.982699621003121,3.9677602280862634,2.593874518701342,0.8494018688797945,-10.722005751216784,-3.2037186825182276,-11.428390828834381,-11.619183755468837,-10.316258287290111,-10.14366287481971,-2.9454776013153587,-7.70012376178056,-17.828825070580933,-13.046583613264374,-3.1911798994988203,-13.56573483417742,-5.766889194143003,-10.713271100074053,3.192387300980043,-8.895894317625789,-8.78213911165949,-26.336733721429482,-0.6925540817901505,-3.4648518761969163,-7.282342757862351,2.7042501940159123,0.6635828188154852,-12.210818654115426,-26.349915640428662,-11.428202047245577,-2.5438976089353673,-14.621213140781034,-12.895922250696458,-14.622284511220641,-0.03516024639247936,-13.356661042431368,-17.96159515227191,-11.975446065334836,-5.367754062986933,-4.504384383792056,-2.6763430829159907,-2.150173937639919,2.485614842851644,-1.5085065364837638,-5.019822374451903,-3.306480067432856,-0.5360647264897123,-0.2133284483279561,-2.997447714791631,-0.4744009501300747,-3.7394880612846464,-14.049258337880019,-11.692718582344238,-29.846181052504107,-18.914853123831563,-13.088570468593385,-4.801270261523313,-3.4233406450366592,-4.385743463266407,-10.498331643640991,-8.110768995946273,-13.90119657588366,-25.768136841710657,-6.663798527326434,3.720211174339055,3.392685472383163,-6.287113355472684,-13.833184339426225,-10.660723659908399,-11.031236529699527,-9.851818106649262,-11.046106718247755,-8.144203928357456,-1.1364134361501783,-0.5021740682714155,-11.550664671696723,-6.8881010682089245,-14.808193668257445,-8.888345719577044,-5.220181157230398,-4.604431977262719,-2.2222436666488634,-4.741230049170552,5.687083420780253,-11.024863527505657,-9.757947130088722,-1.3091708278807341,-1.4868291313214284,1.2408477911958462,-3.529213502799391,-2.2564741910900903,0.540897009079345,-5.003028335879206,-4.0842744209803605,-3.753541242098434,-2.214006806258111,-2.497617483139037,-12.03673299658112,-11.036872640717773,-18.176941831130534,-4.589740884839557,-8.964325674809515,-6.620418600381526,-9.276204649824649,-1.9029311067424703,-1.5861051366082375,-2.049570335446331,-2.0745132806005113,-2.151423666684419,-2.204795958241446,-1.5654556520621536,-0.2184121027821669,-2.015601398074068,-7.5423080787877534,3.1778028596891077,-6.068416732829064,-4.462531987577676,-11.54828622334753,-5.623103769612497,3.5094588985666615,-5.86447443597717,-3.5087420714553437,-6.305706082843242,-18.321791975060478,-19.903240588257177,-11.758273165207356,-1.7718935534358011,-8.598445742536569,-0.4891125141293727,-4.73144455673173,-8.456431131460702,-6.930172918830067,-0.567682690918446,-12.190520313335583,-7.798326559888665,-0.42170225083828,2.9180989232336283,-9.603926198091358,-19.439542190055363,-13.431737494465779,-16.606247369083576,-14.63580256269779,-10.47822432362591,-9.171731832902879,-3.7596947802230707,-0.9611405688774535,-7.557844564551486,-7.523320791980949,-1.0814300208585326,1.2811022273963317,-6.742750060569959,2.2417080604936923,-2.3331974378088485,-21.49833839922212,-17.160867636092007,-6.786442790064029,-3.2499497946118927,-21.157222188427113,-19.987137882970273,5.272334277571643,-0.7784277771243063,-8.664378964633215,-8.638234804733655,-8.2695532994112,0.08699452970177014,-2.042343780165538,-8.023480080766602,-1.2895005503669372,-1.4022488226182752,-3.3159844006877384,-4.074945924581698,-5.593536945991216,-6.376232582493683,-3.3979635455470976,0.6368344133370554,-2.4058657850837335,-13.779379607876763,-10.293151426361874,-20.91653992375359,-16.222465533995997,-18.217362355208024,-12.736082769930363,-2.8084752683062093,3.2100278116995455,-13.743930701864882,-18.089275389444083,-4.469639794086105,-10.796155430376528,-11.402612072415646,-4.202740227439788,2.6584949519019574,4.067337330838198,-19.191919212928042,-14.996639947057702,-6.073545362567527,-0.06108422158285924,-7.89438935322687,3.239201043441425,-0.17762331577250615,-11.51262298761867,-12.218485118821263,-11.290730942855589,-10.596557338780258,-25.254389903973788,-12.084720352198929,-6.070669583185918,-0.4231155440211307,-2.6716597601771355,-6.658521669567561,-13.253804533975199,-6.435090780607424,-4.322599870734848,-5.932540242560207,-10.290822369745,1.0467196899408004,3.505816356046125,-6.811499958625063,-25.34169752476737,-13.039393932092931,-0.23039455479010965,4.971800254192203,-1.799844613618916,0.6660113685065872,-3.651686740748115,-3.6489457786083195,-1.001582251046784,-1.5682248337834594,-2.3446080801077156,-1.7897900333609846,0.13220832575461794,-1.4814540499501159,-10.282692513428628,-7.45657313731499,-17.248733596410602,-18.59946945728734,-0.7657436278823295,-7.2024198603321565,-1.544338729116134,-9.355866380268708,-14.274274666880956,-1.086590399121633,-11.033185837324709,-2.888635314622661,-14.08878189162351,-6.408473451359896,-0.9705420514801509,-7.315611350000835,-7.87545366596896,-23.457686267443933,-24.907031781040132,-7.538142282981424,-0.37889569019898756,-12.633376071462408,-9.100251084193586,-15.919512087013572,-14.933474395656955,-10.760392803233117,-15.182324776891617,-25.339050339069217,-19.50028292578645,-9.081735733314416,-4.790621063904837,-14.33355555566959,-13.940330176614225,-14.553443452925421,-14.224237471120432,-14.288295552425552,-10.249725122506787,-10.539074788452126,1.888909100322052,-5.560977627348619,-12.273399040699587,-17.960460872156546,-18.056726873503067,-0.26043922349345006,-0.7793317423202095,-6.170634902722666,2.145345087745226,-6.34810658590868,-13.385693581221858,-17.475503127090633,-10.665704183629714,-12.94647115666885,-13.973892109235749,-1.4764772832859299,0.8099140308331687,-2.2209936114086277,-1.0767602968990095,-1.8790313804638554,-1.828646498848682,-2.2418919453630197,0.4581409876991528,0.6619155116495666,0.4622716500598468,-10.02829077770002,-1.8065934863059283,-7.259578729048371,-16.389224380312953,-4.300124491623136,2.629912287578917,-1.5214868548791862,-11.427094452898018,-9.12960099670454,-0.693777738488279,-13.264883554540575,-6.12950995680876,-4.6325272087706235,0.7246285653673119,-1.2543023366015391,-1.773975559044628,-1.677582347532733,-2.1298113515113046,-1.8784411137603438,-2.1652591254605764,-1.55043765855953,-0.5716025942238042,-2.9994072376284735,-8.292432450922206,-12.722671891559003,-7.876398498832712,-13.19685144086543,-16.18698482174659,-9.864046530798078,5.762736040693198,-3.58629623078741,-2.051258335821329,-2.4726745313964775,-14.224809600273147,-9.365781655764291,-1.1345151306595653,-0.8236695420928304,-3.025944078814062,-22.100526123074815,-8.192864262266083,-12.982443479006175,-8.954921517812181,4.817631776444612,-20.795172884245403,-1.5984896562877111,0.8375534533988692,-12.046171950787539,-5.521203607786447,-3.6382582368096337,-20.30326786567457,-15.371726182653218,-15.023726775310934,4.305101090327297,4.195448192302137,0.9280630865250706,-9.031004511693027,-11.687697745044716,-7.966692999470977,-9.811986278393304,-7.785728241782635,-5.685480113272204,4.882559299468994,-3.2330446682026377,-24.065487958025187,-10.953374189324677,-13.436837817542255,-13.983287171227857,-15.7098682843789,0.5670581444865089,6.424378741707185,-10.97492710780352,-18.380426941410406,-5.371023032610537,-9.552623974974265,-13.530039813020265,-12.685606038197875,5.4956928969477294,-0.6788271954283117,-6.567583162803199,-3.1726125663262765,-2.7750378873024593,-3.840709066425914,-6.176124778809022,-2.757357933383899,2.1785994187812303,-13.5177511433576,-9.95305023831315,-13.475910773675423,-1.738104284595465,-10.216256960644387,-25.456215095706284,-10.232200309401378,-0.1868132843519562,-11.944869185099378,-12.366311494610272,-19.274999889545143,-4.068577631027437,-5.048103484325111,-13.725334262300748,-17.740943082724698,-4.459478092605421,-11.371547867951449,-5.203903784509746,-1.699570338591002,-4.679887615828191,-11.296715269330889,-11.19694420720043,3.75972204300342,0.0073762866668397875,-0.47544960252707863,-3.6083281671017158,-12.344598463208968,-6.508230751496738,1.7493027359450923,1.3131444762693711,-8.532626343308948,-1.7607986789589618,-3.42110092192888,-3.6800410032155906,-4.216083453502503,-5.270185188972389,-2.2707735194126135,-1.1800767781678583,-4.495091176591812,-4.752088139037367,-2.3659207466989747,-1.576566220028326,-21.733231114805676,-16.050147293601185,-4.644172584521582,-2.8282021144405007,0.556458563776686,-2.135776012786663,-0.7369287149049328,-4.046015975531187,-3.202438020438419,-2.8672605240717512,0.410530668625142,0.29573582776356516,-0.3653987229918119,-5.2983090730849645,-16.435413670988055,-12.244278979254887,-11.935747201554477,-12.82053595164325,-14.245392742450349,-6.329023090424014,1.5193438115238664,-0.7694336166605344,-4.68381108320318,-9.681701073655859,-20.969640400377102,-17.012148845475167,-6.844889757921918,-2.6074633825337523,-1.3590119706932449,-18.23216944397427,-12.164990903518628,0.20566184539347834,-16.318245411792304,-14.741026947740465,-11.061106686742278,-5.508324669324792,-4.6084732246235935,-12.560918147210032,-11.873828859301284,-7.696411255397833,-6.901811440227902,-9.804686996212695,-5.886117887683211,9.971744046313686,3.1222453397931527,-12.440720627550036,-8.666317607159726,-20.259866546140984,-16.828714209841564,-10.12545789219439,-4.454068552440731,-7.2339776110602525,3.663291941280475,-12.077977000735698,-18.904018867062405,-11.294817519607022,-21.435383953154087,-24.032116377726197,-5.085124111152254,3.724005061434582,-6.811361800762821,-14.172849175520241,-11.58336058532586,-21.26031297026202,-21.224813235807233,-20.19663865340408,-5.949133929796517,3.1692962131928644,-5.048417080659419,-11.498239785432812,-35.33785232412629,-15.690781452821284,-14.482038646936417,-10.44007415183296,-2.821340504167892,4.202831223839892,8.817059287917797,-7.341154874651692,-11.284761734888889,-3.4140793571132226,3.9576207810314363,-1.1282308309455396,-9.623777884291481,-2.749507671396712,-0.6811295231746044,7.72691712353844,-12.995832005806733,-14.042171163484454,-0.33934617572231196,3.96982852416113,3.1808922064228673,4.61155754001811,-3.823182510997867,-12.19014527235413,-22.19194085453637,2.8512486283434555,-2.953931537922471,-13.200462730426805,-3.354938145494089,-10.216051398310807,-10.895639875903726,-6.358014796860516,-6.998683033860287,-17.38290872145444,-16.05197497829795,-10.516668301308528,-10.503882190612785,4.5989011508063395,-8.862800479633734,-6.0751728563336655,-9.636822476168163,-9.014566921629012,-2.590122371184407,-10.021104692132212,-6.6303075826726845,1.9561060131527461,-2.0432507765945043,-4.674104513425845,-3.0558437293220764,-11.09903291030787,-5.61326711042784,2.080593608669004,1.3404256215435444,-0.8129754938418048,-7.291029445943421,-13.755876669933059,-18.608495702792425,-4.124686808558181,1.5501669447403388,-7.430680010002105,-1.6802700441330667,-9.261475312028779,-19.693120778305456,-22.520917713758536,-2.6059891246259217,-0.06465874577406669,-11.540096532553434,-14.897424580994993,-16.86535179289058
