17.027994,0.74676406
-4.0385556,-0.49843672
-4.0477643,-0.07645285
16.415293,0.046650417
-3.8699918,-0.68120605
-3.935049,-0.53768826
-4.2840543,-0.17310198
-4.0023193,-0.43096074
16.632017,-0.2289108
-4.192862,-0.28054786
-3.8427322,-0.70553803
-4.2246475,0.010562919
16.905638,0.1622842
-4.4954543,-0.24711922
-4.41229,-0.45242143
17.120941,0.007361057
-4.0302887,-0.0861009
16.940193,-0.25837865
-3.8223991,-0.47599292
-4.016651,-0.35705835
-4.2679863,-0.26774573
-3.833526,0.006009787
-4.143516,-0.541239
-4.817424,-0.4306365
-3.8384392,-0.40023825
-3.964212,-0.12373196
17.239775,0.28684115
-4.1805396,-0.1746922
-4.217209,-0.1215641
-4.5468144,-0.4084336
-4.5575666,-0.109400935
-4.450875,-0.3157535
17.823736,0.2787328
-4.050896,-0.26673818
-4.248823,-0.18470208
-4.0748525,-0.18871413
-4.7634454,-0.67647946
-4.1114182,-0.43227005
-4.798466,-0.42402261
-3.8770072,-0.31443277
-3.7629197,-0.31856507
-4.4887815,-0.08822455
-4.5589757,-0.06779048
-3.67067,0.06951625
-4.535289,20.036652
-4.6102953,0.55191725
-4.1239376,0.03170855
-4.550618,-0.19309515
18.771618,0.017552586
17.125298,-0.13735841
-3.8721364,-0.30587974
-4.6280046,-0.35110557
-3.9551136,-0.33364907
-4.3976684,-0.4416842
-4.427658,-1.0740434
16.131714,-0.03391108
-3.659507,0.26747093
17.382751,-0.7743388
-4.7655854,-0.15002462
-4.116217,-0.050486792
16.125774,-0.16916768
-4.474358,-0.6258149
16.930428,0.1031976
13.043349,-0.35865626
-3.713975,0.3591827
-4.062315,-0.3396259
-4.3098617,-0.40406245
-4.038441,-0.23087683
-4.3807755,-0.4799555
-3.8607442,-0.42611885
-3.86155,-0.5378401
-4.750741,-0.3803808
15.664515,0.7805999
-4.002768,-0.5861413
-4.1663494,-0.44876093
-4.3251777,-0.67303264
-4.1323137,-0.33681017
16.741676,-0.07271164
-3.7964962,0.7427122
-4.2837386,-0.39142886
-4.057998,0.054330215
-4.0035553,-0.18532594
-4.60824,0.31797346
13.846047,0.52540225
-3.8494895,0.077396914
-4.5965996,0.1345358
-4.2414365,-0.21418518
-4.337227,-0.13332683
-3.937725,-0.40482122
-3.7845814,-0.31025594
-4.137435,-0.29684854
-4.080849,-0.5999951
-4.3640366,-0.79872674
-3.9838393,-0.08645134
-4.447157,-0.64997774
-5.02719,-0.27328372
-4.4859166,0.70141053
18.506979,-0.065479524
19.535156,-0.45635793
-3.726556,-0.18947756
