16.706137,0.34067744
-4.6802816,-0.10091648
-3.9447181,-0.6237563
16.903538,-0.07320251
-4.225543,-0.0050055403
-3.9631774,-0.7098858
-3.981824,-1.0660278
-4.6547194,-1.153546
15.538071,-0.16202955
-4.423123,0.022182662
-4.8463535,-0.27665025
-4.3906026,-0.27979797
17.29215,0.05797562
-4.3077726,-0.6122786
-4.025544,0.062469024
15.626162,-0.39013028
-3.8118284,-0.3899302
16.741156,-0.16775753
-3.7840533,-0.40846533
-3.7261426,-0.40340006
-4.0992103,-0.20640683
-3.8751934,-0.58382237
-4.1303053,0.3132329
-4.41548,-0.30765933
-4.289519,-0.3845394
-3.7884488,0.40381655
16.22069,0.25771946
-3.7023952,-0.5702133
-3.9054716,0.35976553
-4.23401,0.03513318
-4.238682,-0.23934819
-4.4119415,-0.9659068
17.192423,0.07382175
-3.8066022,-0.037222844
-3.8189256,-0.14930388
-4.4368577,0.18620422
-4.6079764,0.0067177014
-4.6996694,-3.166473
-4.0797153,-0.61185265
-4.1389403,-0.6726718
-3.8998377,-0.4441945
-4.2066774,-0.061534714
-4.438576,1.2998378
-4.2076325,18.419367
-4.517588,1.8330436
-4.1380043,-0.76212573
-3.5849981,-0.48379532
-4.3711934,0.08995932
17.77845,-0.3931175
17.651072,0.49432325
-3.947014,0.44070923
-4.372432,0.034798622
-4.515967,-0.6309446
-4.5741596,0.030655008
-3.1968887,-1.6380584
16.730505,-0.13862523
-4.5988927,-0.13616659
17.915602,0.046292625
-4.612384,-0.22803684
-4.170097,-0.2764533
14.548007,0.27865934
-4.7115917,-0.07815169
18.262907,0.0075949114
16.19169,0.034258272
-4.1445584,-0.3975808
-3.840456,-0.14739603
-4.5352907,-1.3854848
-3.8798149,-0.5166203
-4.360532,0.04206265
-4.0929065,0.011571692
-4.010705,-0.41882086
-4.8312445,-0.36987898
17.244564,-0.09627558
-4.245889,-0.5976299
-4.4621882,0.1001375
-3.5310006,-0.25278202
-3.283382,-1.035195
16.964882,0.01697733
-4.265654,0.6116539
-3.9529912,-0.86206675
-4.3284025,0.24231102
-4.2529116,0.051794603
-4.336773,0.5323249
17.168982,0.048047677
-4.5102787,0.8337676
-4.5418696,0.046159677
-4.3745284,0.13933304
-4.160692,-0.5579935
-4.9002256,-0.2243439
-3.890726,0.3319631
-4.130749,-0.17252722
-3.934509,0.29037148
-4.7127013,0.7746529
-4.053051,-0.0009159928
-3.8779683,-0.3338456
-5.270829,-0.32936904
-4.0560403,-1.0718273
17.743631,-0.088210516
15.988164,-0.0061450484
-4.1309557,-0.34803078
