16.496294,-0.067746006,-0.3736955,0.7719466,-1.1947166,-1.7999752,2.1452818,0.6933922,-3.9094949,-2.511568
-4.34511,-0.2351947,-0.12582375,-0.116428256,-0.033926558,-0.040905364,-0.0139885675,0.026379922,-1.1190883,-0.57298005
-4.528836,-0.3308583,-0.29788682,-0.1772709,1.6542029,-1.4781396,-0.5594528,0.52883846,-0.70624936,0.54087114
17.323893,0.08816495,0.3051141,-0.68798774,-0.6540738,0.9360387,0.29283378,-0.70342,1.1072814,0.30370146
-4.045037,-0.6031826,-0.64231646,0.07683113,-0.27845532,-0.18133564,-0.552048,0.29242867,-0.21869475,-0.056953248
-4.078033,-0.47045967,-0.45465845,0.084281854,-0.76602024,-0.28665268,0.38797566,-0.0040552323,-0.15500839,-0.96862465
-4.3569236,-0.8256485,-0.53608,0.020140985,0.05382934,-0.2166716,-0.22521412,-0.63645416,-0.20424895,0.21027741
-3.657212,0.37369865,-0.2748971,-0.4404296,0.118633494,-0.48594695,0.048352197,0.39693666,-0.84706926,0.013782575
17.70843,0.13424206,0.41098684,-2.2680442,-1.2833841,1.4928341,-0.2835979,-2.204005,2.3062572,4.3407745
-4.2850204,-0.093371265,-0.2566219,0.2819826,-0.35392162,0.8572634,1.2933784,-0.56382513,-0.17752424,-0.6098235
-4.1915617,-0.30601266,-0.15708834,-0.29251924,0.49941638,-0.32148656,-0.047988523,-0.15298387,-0.38560948,-0.1387349
-4.3973117,-0.04181416,0.24796245,-0.2900717,0.12291258,0.16097212,-0.6571867,0.61060923,0.12079316,0.07703771
16.230835,-0.91199476,0.48531976,2.0393639,2.0305388,-1.6251326,0.72723556,7.7148476,1.6662074,6.175113
-4.1282587,-0.39951256,-0.16230644,-0.049345333,0.03551683,-0.6170823,0.8487453,0.73947626,0.21785967,0.059578754
-4.3484206,-0.25135782,-0.6177378,-0.014022315,0.229651,-0.42586455,0.025496721,0.5426998,-0.07402402,0.030246483
18.149626,1.7661762,-1.7285389,-0.43198842,12.891727,1.2631338,-2.8778176,-1.6396018,0.20240055,-1.0848445
-3.8056746,-0.3734006,-0.9721054,-1.1135832,-0.50328064,-0.57503986,-2.1360781,0.14518376,0.97967577,0.3692359
14.91949,-0.12711266,-0.17996505,-0.3562347,-1.5372152,-1.1027553,-0.12748109,-0.36515385,3.2055273,-0.04734263
-3.445099,-0.7510194,-0.50140584,0.36219034,-0.022127159,1.2144067,-0.77146083,0.31733236,0.56763524,-0.60329837
-4.123486,-0.43164045,-0.9673842,0.04928466,0.7445902,0.007956078,0.17608805,0.6893293,0.58461046,-0.20586498
-4.281158,0.02843247,-0.23349825,-0.46564823,-0.6907083,1.1623073,-0.68980896,-0.52717346,-0.2513681,0.6731584
-3.644951,-0.7196587,-0.47924495,-0.41754815,0.45126075,-0.046563793,-0.77812266,-0.19486216,0.21717007,-0.42010483
-4.3273253,-0.6717647,0.035045292,-3.5691126e-05,0.85168314,0.11749839,0.27450353,0.018415939,0.046963964,0.49396425
-4.9748006,-0.3615961,-0.3939886,-0.89698136,0.20120074,0.26349494,-0.4492136,-0.92185545,0.5688285,0.6176943
-3.9301443,-0.011813704,0.9193834,-1.4547608,-0.46896607,-1.0825154,4.690178,4.237486,-0.9952054,-2.79686
-4.1089664,-0.3255389,-0.23852183,-0.525496,0.12572584,0.28326988,0.7498463,0.057299573,-0.5619628,0.6785178
17.25333,-0.50519705,0.07297704,0.11765329,-1.480877,-0.48673853,-0.0010458397,-1.7584727,-0.78945374,-1.5031934
-4.141621,-0.49408454,-0.42615515,0.11067045,-0.09956978,-0.022539718,-0.9705885,-0.56878006,0.64580876,0.40624887
-4.584252,-0.5323524,-0.31772473,0.043206986,-0.56799555,-0.26818955,-0.56178284,1.2660205,0.3951958,-0.60002184
-4.4088645,-0.25737074,-0.058459386,-0.21310765,0.0090655405,-0.11868081,-0.47417572,0.3413289,0.45605773,0.5408024
-4.6306844,-0.05933192,0.1744999,-0.1243303,0.06862619,-0.67039275,-1.6038617,-0.6291971,0.34786966,0.38212088
-5.007712,-0.058791623,-0.2800326,0.13767232,-0.36733106,-0.118443824,-0.64821327,0.85236484,-0.13298005,-0.64798343
18.148966,0.4643317,0.08614085,-0.14666599,-0.79631335,0.45107064,-2.145953,-1.7485274,-0.053405654,-0.45078912
-4.5746007,-0.30240348,0.08886718,-0.18015432,1.2564675,-0.050869092,-0.5641545,1.0566752,-0.04318157,-0.12797318
-4.3985286,-0.36924502,-1.5669365,-0.7370553,0.4835056,-0.07901649,-0.9693561,-0.49088353,-1.876734,1.0323958
-4.6470017,-0.41507658,-0.652091,-0.33017606,0.0885419,-0.85060924,0.31721565,0.46212268,-0.081969164,-0.6994649
-4.4133945,0.27497992,-0.38068584,-1.0650213,-0.16653167,-0.6305882,-0.5227651,-1.6274348,-1.8685591,0.8768283
-4.0530214,0.55405116,16.878305,1.2292205,0.9456904,-0.8820804,-2.307566,0.28052324,0.43137962,-0.66093236
-4.3418727,0.2246629,1.3450912,0.049904805,0.69101685,-0.31281874,-0.40109187,0.28221607,0.21458556,-0.82892936
-3.9138176,0.08959825,-0.3304964,-0.0824446,-0.061425574,-0.027064364,-0.5764106,0.08951721,-0.34046492,-0.16677319
-4.397469,-0.05768993,-0.027953777,-0.37969866,-0.09686386,-0.088570885,-0.072504744,0.2653541,-0.04245161,0.19421095
-4.8566914,-0.26693457,-0.50805235,0.024822602,-0.03665448,-0.18554035,-0.027427569,0.092027046,-0.50507545,-0.31225252
-5.412174,0.34144375,-1.0640934,-0.6936587,0.33488947,-0.25807852,-2.0869317,-1.1389476,0.1933856,-4.018771
-4.4709306,1.002888,-0.18722406,-0.37713546,1.1773167,-2.531672,0.3662629,-3.432752,2.1453307,-2.3925686
-4.599791,-0.15625963,-1.250276,0.41549212,0.33093655,-0.5457402,-2.1680977,-0.8178033,0.68252105,-1.4335953
-5.00825,0.36002672,-0.74682564,-1.649671,0.41498616,1.4370328,-4.484905,-0.93166894,2.360212,3.680457
-4.2155995,18.89951,-0.63267124,0.28267738,-1.7328556,0.54020166,0.3085371,0.4809288,-0.1936578,0.6217391
-4.349747,0.59616864,-0.51221883,-0.42354918,-0.65900743,-2.310894,-0.15393423,1.0631531,-1.1273242,-0.52771056
17.812271,-0.24537057,-0.01629997,0.14872728,-0.528435,0.05047056,0.25153828,-1.3783423,-3.610571,0.9281479
18.186426,0.23369,-1.4884875,0.5143282,0.72737116,-0.6558655,1.2715186,4.314562,-0.60328275,-2.7256737
-3.9436,-0.3846913,-0.37101862,0.010607015,0.09733366,-0.14851269,-0.27678657,0.012631811,-0.1728771,-0.034866057
-4.5712767,-0.564068,-0.46077502,-0.37695304,0.03957922,0.6706089,-0.1929258,0.15523359,-1.1205325,-0.9629688
-3.9787643,-0.19266815,-0.348011,-0.33368415,0.13921793,-0.004990467,-0.7930096,0.045673676,0.1359004,-0.18828425
-4.4405823,-0.12228374,-0.31207442,-0.28163803,0.15285347,-0.4294003,0.16561407,-0.15779677,-0.40794227,0.09167325
-4.3726845,-1.0498506,0.5741768,-2.537105,0.42517835,12.484948,4.184597,1.641262,0.3903729,-1.4449
17.415075,-0.07402587,-0.0055824886,-0.2693154,-2.1959038,3.3967533,-2.1346595,-1.0496508,-3.4460816,1.6356941
-4.705692,-0.15059549,-0.39490676,0.23097712,-0.85888684,0.04559714,-0.9126586,-0.046554476,0.48180777,-0.80354017
17.177574,0.48482516,0.82166064,0.62021714,-0.8672328,0.42812818,-1.9402713,2.9317508,-0.69382757,-1.6587445
-4.3625484,-0.107757606,-0.41070834,-0.3905546,-0.2679297,0.34548274,-0.06424526,0.08783841,0.43480423,-0.0048581334
-4.205653,-0.31615147,-0.53881776,0.33781824,-0.56548613,0.4273916,-0.39219585,-0.11846281,0.41407833,-0.40679958
17.245773,-0.6709984,1.4885498,0.695126,-2.338548,1.50135,-0.5227624,-2.2512598,-4.2682805,2.718152
-4.1372557,-0.2786331,-0.2768896,0.38683572,0.13069461,-0.10439262,0.12242557,0.3181454,-0.21576312,0.3164378
16.839005,-0.12854242,0.51351756,-0.5432453,-2.4685817,-0.5625357,1.9183782,-1.9025425,2.167159,-3.842841
