17.332863,0.29462805
-4.5991406,-0.3255571
-3.2886891,-0.35737285
15.492314,-0.053410754
-4.3583226,-0.010734747
-3.8231313,-0.13725273
-4.266135,-1.7676938
-4.0460305,-0.33305788
16.872644,-0.070879705
-4.6682334,-0.32087058
-3.9267201,-0.41182867
-4.373587,0.0011771034
18.065855,-0.15661211
-4.961016,-0.6386024
-4.4383507,-0.18939672
18.697117,0.40239567
-4.182203,0.041491967
17.712814,-0.4390524
-3.5712738,-0.33009282
-3.831667,0.37375715
-4.573159,-0.1253143
-3.9877455,-0.24992573
-4.3949137,-0.29995388
-4.392435,-0.21344493
-4.2488165,-0.0825945
-3.758967,-0.19013341
16.34549,0.2512028
-3.9580832,-0.17706043
-3.9975283,0.071851574
-4.296023,-0.2495485
-4.7197313,0.24203499
-5.270622,0.58954906
17.960304,0.44045094
-4.0124087,-0.5258505
-4.3274264,0.16661318
-4.626834,-0.03647466
-4.07538,-0.9406883
-3.8669932,0.87236094
-4.430499,-0.48500186
-4.1174393,-0.03221622
-4.334039,-0.15169115
-4.3838468,-1.06802
-4.5034084,0.034357157
-4.297915,-0.061046604
-4.1076756,17.837175
-4.604095,0.13936898
-4.1641583,-0.6017612
-4.3374743,-0.009285983
16.426151,0.12308794
17.389633,-0.3577185
-4.2744007,-0.50274163
-4.19513,-0.6228131
-4.0905795,0.11720872
-4.435575,-0.8045756
-4.0054216,0.44934157
16.45864,0.1555461
-4.071907,-0.84242797
16.906256,-0.44696364
-4.5571427,0.013614802
-4.0803385,0.09254425
16.466032,-0.7410003
-4.128926,0.10247986
14.708128,0.08907155
15.512772,-0.22430955
-4.083256,0.09517875
-4.0404387,-0.22560234
-4.3951864,-0.385894
-3.6535027,0.10615117
-4.929361,-0.34009036
-3.9381344,-0.660265
-4.3484077,-0.11142995
-4.811434,-0.28835225
18.361162,0.29530418
-3.740482,0.13118142
-4.0766964,-0.7593438
-4.4088526,-0.6531487
-4.4949718,-0.14249925
15.933215,0.29869598
-4.0135255,0.18246433
-4.2666106,-0.5482661
-3.747076,-0.54091805
-4.1290526,-1.1232529
-3.929269,0.10067904
18.224733,-0.49363574
-4.7721624,-0.48620248
-4.259128,-0.049536563
-4.223688,-0.2112868
-4.2466598,-0.049864985
-4.458071,-0.23109594
-4.131899,-0.66464376
-4.6520395,0.7994985
-3.8725212,-0.34689072
-4.3298473,0.11150007
-4.240612,0.5132813
-4.590218,-0.8538304
-4.5383897,-0.2125523
-4.457538,-1.1458583
15.987246,1.0187136
18.660791,-0.44135475
-3.773588,-0.0031654262
