16.314943,0.46665144,0.68859434,0.7085817,0.1574785,0.40975794,-0.7415315,-0.6358405,1.1210432,0.44301948
-4.1610146,-0.258697,-0.7537561,-0.12907115,-0.86772877,-1.0070744,-0.06613837,0.21047027,1.4761897,-0.8730382
-4.1081934,0.12528789,0.45524153,-0.5169449,-0.22815529,-0.25977886,0.16398825,0.8141127,-0.27099505,1.0498204
17.557476,-0.40454045,0.095904365,0.06933768,1.0214128,-0.3390801,-0.34326676,1.0589164,0.9710805,1.4542277
-4.245491,0.11533446,-0.32601961,-0.55837774,0.19109255,-0.4290657,-0.16643494,-0.2615415,-0.12679583,-0.534294
-3.8861437,0.03518399,-0.1472358,0.02113138,0.72802794,0.16013874,-0.091881566,-0.68612057,-0.26710993,0.18791999
-3.9463162,-0.055094294,-0.29625338,-0.3867124,0.43284208,-0.017687045,-0.53066427,-0.5533774,-0.017621784,0.26442048
-4.0694737,-0.2171683,-0.83339953,-0.6999038,-0.24573101,-2.238798,0.7900884,-0.37657523,0.46167168,-1.6156754
17.544743,0.9297077,0.007771882,-1.4573292,0.49631414,-0.857755,-0.36943454,-1.6486512,-1.7966973,-0.57122326
-4.2945986,-0.3935831,-0.15052846,-0.032560304,-0.08338998,-0.17965531,-0.16744171,-0.20680568,-0.06555642,0.17714012
-4.064226,0.00047725206,-0.23845053,0.09450721,-0.07458781,-0.1869922,0.08505058,-0.19210447,-0.13924684,0.04277617
-4.7154627,-0.8619699,-0.11222865,-0.26137084,0.24147703,-0.43892163,0.22170572,0.059565578,0.6496627,-0.9579505
16.993105,1.7938133,-1.0391047,-0.8850644,-0.62363917,-1.7793001,-1.5628157,-1.3642964,0.16007115,-1.4863071
-4.1013036,0.05978287,-0.4129982,-0.85972375,0.82640886,-0.80994964,0.114114724,-0.23292345,-0.32657287,-0.3568464
-4.553491,-0.18037602,0.022712598,-0.6262392,0.3154447,-0.80107814,-0.21552438,-0.70581454,0.035949413,0.27989146
17.720596,-2.968899,-0.27359486,1.5973989,-3.3286786,2.5269215,3.1992638,0.9225086,-3.5425906,-3.4638553
-3.8636224,-0.0826007,-0.5711319,0.24770664,0.7020158,-0.34305787,-0.01756717,-1.3237697,-0.040031422,-0.73305804
18.477428,0.019301081,1.6267219,0.42178947,1.3632318,1.1318419,-1.1407602,1.4134895,2.6045988,2.1147616
-3.33134,-0.78698814,-0.21569853,-0.39186493,1.6373346,-0.2958639,0.21001254,0.33949772,0.4087478,-0.4992441
-4.2048364,-0.97083116,-0.67308784,-0.60155684,0.89554703,0.37073362,1.8204758,-0.123835355,0.84296924,-2.5000374
-4.0059886,-0.12623283,0.04686506,-0.36573166,-0.27138844,-0.008335604,-0.30776086,-0.16651578,0.22795023,-0.43835902
-3.9206085,0.114387386,-0.5298698,-0.49122268,0.07578353,-0.30362263,-0.33174038,-0.19642375,-0.36589885,0.10637117
-4.552807,0.15053596,-0.66142595,0.07119624,0.31330127,0.027254846,-0.14780264,-0.43402007,-0.34110072,0.24914694
-4.534414,-0.69817287,0.020795995,-0.16700141,0.2918508,-0.046831194,-0.05726675,0.17117934,-0.3674359,-0.38898084
-4.334739,-0.20418191,0.14645602,-0.62596554,-0.3991965,1.8875492,0.807235,2.7296734,0.6821968,-4.2187095
-4.033808,0.07274879,-0.60473055,-0.31799015,0.3421199,0.005767868,0.2636313,0.2032355,1.0392438,0.30518228
17.377283,0.85475487,-0.74247164,0.9414189,-1.1077048,-0.5468969,0.5807308,-0.08610282,-0.4292115,-0.7956279
-4.006908,0.6416661,0.37916812,-0.2872404,-0.13645403,-0.8781998,-3.1123226,0.7185379,-2.0263386,1.4510946
-4.493045,-0.5438012,0.14575109,0.04257328,0.02006173,-0.44086763,-0.4676211,-0.37491134,-0.47659326,0.1054324
-4.083609,-0.11702011,0.40328056,-0.4746171,-0.07551816,-0.7876877,0.32056138,-0.111425765,-0.41303262,0.1590242
