16.314943,0.5632651,0.43791327,0.83807164,0.4788713
-4.161014,-0.24479198,-0.31551227,-0.38871226,-0.3306401
-4.1081934,-0.084434055,0.7970461,-0.34233078,-0.25688168
17.557476,-0.323523,0.29980093,0.09819307,0.8487421
-4.245491,0.06469768,-0.12184358,-0.54947776,0.22502846
-3.8861434,0.027470127,-0.13185465,-0.07186741,0.58006185
-3.9463162,-0.17411466,-0.19155148,-0.5585273,0.26134855
-4.069474,-0.43964747,-0.32583803,-1.9284923,-0.8501579
17.544743,0.63512677,0.08170544,-1.7379675,-0.21056579
-4.2945986,-0.45776165,-0.083185725,-0.05403863,-0.14662667
-4.064226,0.0057138386,-0.22209825,-0.000543002,-0.17924924
-4.7154627,-0.98221314,-0.104212984,-0.29461277,-0.07823929
16.993105,2.308998,-0.5680824,0.40334567,1.444618
-4.1013036,-0.18654883,-0.09143293,-0.61127484,0.15622725
-4.553491,-0.31357464,0.14643034,-0.422805,0.3844167
17.720596,-3.2736723,-0.01689456,1.2407503,-3.3128095
-3.8636227,-0.41020557,-0.75063777,0.41790488,0.17938
18.47743,-0.16365036,0.6718354,0.64071333,0.16824947
-3.3313398,-0.48466524,-0.10565366,-0.009933881,0.86657685
-4.204836,-0.8085531,-0.65388596,-0.25174293,0.73296285
-4.0059886,-0.21248153,0.07434569,-0.2749562,-0.45413235
-3.9206085,0.08197972,-0.4466409,-0.6266821,-0.011863452
-4.552807,0.11654802,-0.5424502,-0.08931741,0.18183888
-4.534414,-0.7145149,0.01946694,-0.21977518,0.2590441
-4.3347397,-0.5806159,0.15216352,0.21705239,0.5392583
-4.033808,-0.22661561,-0.23674378,-0.7093442,0.45282367
17.377283,0.57726055,-1.0023332,0.102138005,-1.0453683
-4.006908,0.82657486,0.5451728,-0.7103472,0.7190847
-4.493045,-0.62268573,0.17236471,-0.029374171,0.0693221
-4.083609,-0.28616768,0.7286116,-0.34166715,0.28583485
-4.5140905,5.896397,9.996381,-0.59803635,2.761786
-4.185802,1.3615006,7.077641,-3.3507044,1.8630185
17.498163,0.227527,0.4651463,-0.04487448,-0.082621396
-3.868803,-0.15444161,-0.13729373,-0.30137497,0.043132544
-4.448937,-0.520331,-0.0789956,-0.33998576,0.06489286
-4.5140467,-0.79969215,-0.27799913,-0.16656129,0.008228583
-4.328067,-0.28724813,0.27520272,-0.9460783,0.579884
-3.668251,-0.73651093,0.39519423,-0.55806285,0.46397
-4.775348,-2.262545,0.8037535,0.7138622,-1.6481229
-4.141429,-0.08800206,0.23504288,-0.23056844,-0.30885437
-4.127889,-0.5767427,-0.44449288,-0.30158654,-0.3792342
-4.4275646,0.14854087,-0.524492,-0.20401792,0.25391695
-4.7218986,1.0494516,-1.7165083,0.9928208,-0.34905294
-4.7222385,-1.2843194,-2.2321386,1.7512784,-3.3635788
-4.3876543,-1.482128,7.351311,12.913165,-5.1286235
-4.6822195,-1.759649,-0.537127,-0.66105896,-0.9145869
-4.6355615,-0.8127887,0.07378112,-0.6229087,-0.53533804
-4.1599693,-0.7257831,-0.4072012,-0.05471069,0.23622812
18.014608,-1.3835801,0.205111,0.07250301,-0.770384
18.283794,0.6990113,-0.73953575,0.3623582,0.2708971
-3.9856162,-0.14204085,0.4647056,-0.55436414,-0.5234824
-4.5033526,-0.21568471,-0.4361104,-0.3433035,0.02908538
-4.1133585,-0.34468186,0.28622308,-0.16208042,-0.1798967
-4.295163,-0.4590751,-0.30913,-0.140332,-0.059476618
-4.857849,-0.23046617,-4.793832,-1.299291,-9.197932
16.404198,0.16472715,0.8171131,-1.7977903,1.074723
-4.1862054,0.12486414,0.6919272,-0.31461093,-0.25547138
17.395164,0.15249346,-0.44973195,-1.1049727,-0.17239223
-4.3423986,-0.26841253,-0.4766454,-0.41382807,0.45855728
-4.29981,-0.3414895,-0.117646515,-0.28418815,-0.15901986
15.096484,0.81475896,-0.13094777,-0.84773666,-1.4358003
-4.0312166,-0.24409327,-0.21928526,-0.60191685,0.13848126
15.706776,0.29495287,0.039740585,-0.32333517,0.21312517
14.885294,0.09316278,-0.18390745,-0.025033785,-0.0005617557
-4.2416296,-0.6996467,0.19522871,-0.39381805,0.32772422
-4.007354,-0.17294346,-0.27487683,-0.4003032,0.1699786
-4.179265,1.3599765,0.16468163,-0.5321951,0.42480153
-3.6841943,0.04810132,0.111260585,-0.21369366,-0.18420023
-3.9571633,-0.50457203,-0.010804797,-0.2750606,-0.14942603
-4.2579937,0.5753553,-0.26382065,-0.81709576,0.50667864
-4.0095444,-0.9960963,0.18038797,-0.24749836,-0.73603797
-4.778875,-0.42001262,-0.14057164,-0.4878051,0.036847174
17.13026,1.2758194,0.1477471,0.49438184,0.76532423
-3.8218496,-0.31362528,0.25478154,-0.5638362,0.6795134
-4.302757,-0.23707876,-0.07326189,-0.4859816,0.045181397
-4.121503,-0.09252986,-0.06987803,-0.7983806,0.40825373
-4.452351,0.28923154,0.34071296,-0.07621457,-0.0661099
18.435076,-0.8306404,-0.23676907,2.2899206,0.44019395
-3.8896136,-0.37213942,-0.57806337,-0.27570412,-0.5386575
-4.4251842,-0.15216404,0.09807036,-0.2834434,-0.081067555
-4.3593297,4.1879673,-1.9783229,4.0864267,-1.8178567
-3.4395654,14.402928,-4.6616364,2.3088338,-0.9884094
-4.711995,-2.6301208,-6.1295667,7.6973586,10.574334
16.959318,-1.1935545,-0.10678208,0.7587723,1.0431757
-4.1453123,-0.943152,0.10247492,-0.20040718,0.17463227
-4.737254,0.44166926,-0.13933413,-0.42279103,0.24465296
-4.46053,-0.33675852,-0.5027884,-0.120830394,-0.25631464
-4.798443,0.9891565,0.7155708,-0.18507123,0.7954347
-4.3168926,0.17117597,0.2971485,-0.042846072,0.17830949
-4.0053606,-0.54135567,-0.389087,0.6156639,-0.1680951
-4.6890755,-0.9803357,0.15979782,0.29038736,2.186094
-4.54149,-0.04021996,0.10187173,-0.26194122,0.58887595
-4.2999554,-0.36864054,-0.022468118,-0.14957918,-0.023655917
-4.242245,0.0221943,0.16490337,-0.6475234,-0.37475485
-4.2559824,-0.98155797,0.0610741,-1.1431304,0.17104721
-4.6260095,-0.44029576,-0.1146743,-0.47251958,0.35841453
-4.4446807,0.48144206,-0.63704896,-1.2127447,0.14310402
17.321056,-1.0806332,0.19932622,-1.4762002,0.38187802
15.9538,0.15381667,0.05986991,-0.0009613888,-0.19843426
-4.42999,-0.19563988,-0.20641111,-0.30122295,-0.014081384
