16.537516,-0.101544246,0.2822164,-0.20114544,0.5117199,-1.7977622,-0.74797404,0.6780046,0.6094779,0.7583722,0.4806911,-0.6712678,0.11390329,-1.7583148,0.5953028,0.68669677,-3.2756598,-1.4122971,0.20015587,0.47118774,-0.008509082,1.61618,-1.9133099,-1.6930902,0.76307493,-0.6914213,0.14908126,-0.104374096,-2.2347755,-0.57562095,-1.3896403,1.5284402,-1.146478,-2.1783671,-0.7813648,1.0927869,-0.46289137,1.884995,0.19336087,-2.3454177,-0.1609295,0.7867673,5.995778,-0.55815756,1.403073,-0.6242308,-0.32929522,-2.9700556,0.25312266,-2.4781427
-4.2989674,-0.25205946,-0.7355016,-0.45893872,0.36385947,-0.1549068,-0.8091544,-0.6204655,-0.12536961,1.4502393,0.4417731,0.51766646,0.14489086,-0.53331727,-0.6750986,0.03295728,-0.7473509,-0.0011893627,-0.43323165,-0.028249666,-1.1930234,-0.13009839,0.26120606,0.0824699,0.017578943,-0.65736884,0.6149845,0.4396491,-0.24602836,-0.36508295,-0.14498153,-0.3402569,-0.63045794,1.0193659,0.41838887,-1.1733279,1.1548364,-1.3797765,-1.2448882,0.102471344,-0.56726134,0.53978837,1.3647169,0.2263079,1.2873334,-0.5493927,0.9468351,1.6123565,1.1435499,0.28174862
-4.647167,-0.0394091,-0.38046163,0.019207032,-0.59547746,-0.1652038,-1.0956051,-0.43415835,0.4696674,0.24254708,-1.1422228,-0.0917193,0.9612864,-0.08680294,-1.2588134,0.059344646,-0.5200648,-1.2312539,-0.37380457,-0.6476918,0.5678933,-0.8836886,-0.9306491,-1.2292616,0.93045926,-0.6394584,1.5999497,-0.51355225,-0.38779768,-2.226901,0.17664678,-0.6205453,1.4013206,0.011510144,-0.3044501,0.70306593,-0.80515647,-0.48170975,-1.5730625,0.1474213,-1.1562684,1.4553602,2.6522408,-0.21384318,1.0461725,-2.2560637,1.8497849,1.9482907,0.92388266,-0.72741586
14.825177,0.6911956,0.8123608,-0.41242838,0.19655645,2.3182697,-0.5693441,-0.53771114,-0.8921178,-3.3807387,-5.0598755,-1.3335215,-4.3811355,3.4657845,-0.8971215,0.49983242,0.19792908,-3.433025,1.3704083,2.431155,4.189938,-1.883761,-0.17843801,3.0988467,3.9522746,3.800909,-2.4764671,-1.8804482,-0.610488,-1.036439,0.86766523,-0.91202116,1.3987899,2.090419,-0.014894373,-0.13096371,0.072018966,2.1170535,-0.8539048,0.6604652,-0.6948978,-0.6773654,0.9301452,1.2118818,-0.31652734,-0.33621585,-0.80006975,-0.47962397,-0.24847338,0.39396828
-3.798116,-0.21777074,-0.6418221,-0.23680575,-0.13371296,-0.11982919,-0.061446127,-0.78314894,-0.18085508,-0.05766954,0.13606371,-0.39355168,-0.59750575,-0.17792702,-0.46469536,0.23415755,-0.40419108,-0.009186896,-0.48184183,0.19911875,0.04975303,-0.33156958,-0.6914994,-0.24713965,-0.089581944,-0.5804579,-0.18872117,-0.23636898,0.59306914,0.15265918,-0.079798825,0.4421878,0.28982663,0.25729585,0.06913034,0.6570675,-0.44102868,0.27354863,-0.23613372,0.2667042,-0.058491543,-0.29174623,-0.12862487,0.038095124,-0.07914431,-0.21413071,0.84213245,-0.5349132,-0.77966934,0.93290126
-4.059612,-0.47031134,-0.32685846,-0.042774376,-0.068388954,0.14780498,-0.12248705,-0.70763224,0.0017978506,0.16717185,0.036977254,0.5106162,-0.7971309,0.010578439,-0.6942908,-0.02592002,-0.21593636,-0.51458603,0.68866676,-0.863156,0.02281574,0.11012019,-0.15399338,0.5506216,-0.7867385,-0.6107551,-0.080152236,-0.3919937,0.9557555,-0.10455837,0.07142595,-1.0174019,-0.597471,0.41318494,0.5083332,-0.04844127,-0.25829077,0.5275754,-1.1622349,-0.039419327,-0.1619528,-0.3836416,0.4207734,0.13698894,1.1048349,0.6496102,-0.37309882,-1.6411568,-2.155903,0.35339513
-3.9133806,-0.57078743,-0.49107102,-0.032657266,0.2846681,-0.28851712,0.04822491,-0.47118533,1.090634,-0.01817178,0.5307347,-0.43953246,-0.69535786,-0.1271596,-0.7553071,-0.15675035,0.14751019,-0.48106563,0.5225956,0.3006122,0.34441236,-0.72521174,-0.09918616,-0.5112945,-0.0050587817,-0.42018056,-0.15531182,0.10688563,-0.42452964,-0.26475576,0.15411821,-1.1780378,0.5583052,-0.3498796,-0.1644235,-0.39493045,-1.0987645,-0.93645406,1.0204905,-0.24529335,-0.4000151,-0.06221375,-0.5217026,1.3107481,0.8203944,-1.5835153,-0.63281065,-0.6707422,-0.9944983,1.6306931
-4.4752173,-0.43114343,-0.89880383,-2.5252004,-1.9329916,-1.627844,-4.1919947,6.83881,7.291011,1.8045405,-1.8471485,-5.5310183,0.58223695,1.690554,5.070824,2.5089233,-0.2045375,0.1473431,1.6398784,1.8168622,1.1351551,-1.0672857,1.1232693,-1.3621984,-1.3694657,0.7616199,0.89671844,-1.1093366,0.6475981,-0.58330184,1.8497468,0.5131066,-1.330724,0.08011299,0.042915553,-0.47473305,0.62308663,-0.64364916,-0.13008693,0.054140586,0.40452653,-0.015101803,-0.6361641,-0.53223366,0.3240207,-0.087836824,0.16276611,0.1124004,0.56570846,0.40609422
17.666296,-0.04340144,-0.007497002,-0.20036249,0.5506543,0.3000611,0.30432078,3.1999886,-0.32980722,2.8590384,-0.9469207,3.1496925,-0.49767676,-3.0000875,1.2319483,-0.16788858,2.7509243,-0.3188836,-0.07243547,0.02295806,-0.54276365,1.2294856,0.35774428,-2.0404048,4.391497,-0.43759295,-1.8071469,-2.0440588,-2.3087194,1.2465428,-0.3351779,2.5114768,0.5141307,0.026611263,-4.12299,3.4133897,-0.46605778,-2.4482722,0.2538891,0.43733013,0.32070747,-2.613027,-1.7857704,1.4458485,1.9524729,-0.57745934,0.055171955,2.1437438,-2.3692822,-1.0254598
-4.1573453,-0.46936667,0.42136264,0.7889856,0.18162137,0.5890563,0.54632634,1.2805973,1.1585631,-1.2136524,1.4320813,0.40331662,0.6618652,0.21610449,-0.15459755,-0.85873604,-0.110840075,0.13705279,-0.93870914,-2.5218053,1.9692563,0.45523372,-1.0356177,0.03725028,-0.031798746,-0.6303634,-0.8885476,-0.7478819,-1.760609,-2.093473,-0.74841285,0.15879878,-0.68501335,-1.4330477,-0.78812855,0.74572295,5.197478,1.5064783,-2.6851387,3.2531223,5.8558555,2.2041845,-0.7136699,0.39543253,-2.4591277,0.92011887,0.28037855,-0.59455884,0.5433765,-1.1899198
